link_id,tmc,time,speed
49,110P04149,20:15,68.5
49,110P04149,20:30,67.5
49,110P04149,20:45,65.7
49,110P04149,21:00,66.5
49,110P04149,21:15,66.8
49,110P04149,21:30,65.9
49,110P04149,21:45,66.3
49,110P04149,22:00,70.6
49,110P04149,22:15,72.3
49,110P04149,22:30,70.5
49,110P04149,22:45,69.9
49,110P04149,23:00,68.7
49,110P04149,23:15,70.3
49,110P04149,23:30,69.5
49,110P04149,23:45,67.5
49,110P04150,00:00,69.6
49,110P04150,00:15,68.9
49,110P04150,00:30,67.5
49,110P04150,00:45,69.2
49,110P04150,01:00,67.4
49,110P04150,01:15,67.9
49,110P04150,01:30,67.9
49,110P04150,01:45,69.1
49,110P04150,02:00,66.7
49,110P04150,02:15,71.1
49,110P04150,02:30,70.6
49,110P04150,02:45,70.9
49,110P04150,03:00,69.4
49,110P04150,03:15,71.5
49,110P04150,03:30,73.2
49,110P04150,03:45,70.0
49,110P04150,04:00,69.0
49,110P04150,04:15,72.7
49,110P04150,04:30,69.5
49,110P04150,04:45,70.2
49,110P04150,05:00,68.0
49,110P04150,05:15,65.6
49,110P04150,05:30,67.1
49,110P04150,05:45,65.5
49,110P04150,06:00,67.6
49,110P04150,06:15,66.5
49,110P04150,06:30,68.5
49,110P04150,06:45,68.4
49,110P04150,07:00,68.4
49,110P04150,07:15,46.5
49,110P04150,07:30,61.5
49,110P04150,07:45,66.5
49,110P04150,08:00,66.5
49,110P04150,08:15,66.1
49,110P04150,08:30,67.9
49,110P04150,08:45,68.0
49,110P04150,09:00,68.5
49,110P04150,09:15,68.8
49,110P04150,09:30,69.7
49,110P04150,09:45,69.7
49,110P04150,10:00,69.8
49,110P04150,10:15,69.7
49,110P04150,10:30,67.8
49,110P04150,10:45,67.8
49,110P04150,11:00,67.9
49,110P04150,11:15,68.0
49,110P04150,11:30,67.7
49,110P04150,11:45,69.1
49,110P04150,12:00,67.3
49,110P04150,12:15,68.3
49,110P04150,12:30,53.1
49,110P04150,12:45,12.1
49,110P04150,13:00,10.4
49,110P04150,13:15,8.9
49,110P04150,13:30,20.1
49,110P04150,13:45,17.5
49,110P04150,14:00,25.7
49,110P04150,14:15,11.5
49,110P04150,14:30,12.1
49,110P04150,14:45,14.1
49,110P04150,15:00,12.0
49,110P04150,15:15,14.3
49,110P04150,15:30,23.8
49,110P04150,15:45,46.5
49,110P04150,16:00,68.2
49,110P04150,16:15,65.9
49,110P04150,16:30,66.3
49,110P04150,16:45,65.3
49,110P04150,17:00,66.9
49,110P04150,17:15,69.1
49,110P04150,17:30,65.3
49,110P04150,17:45,65.0
49,110P04150,18:00,65.7
49,110P04150,18:15,69.1
49,110P04150,18:30,71.3
49,110P04150,18:45,71.2
49,110P04150,19:00,69.8
49,110P04150,19:15,70.1
49,110P04150,19:30,67.7
49,110P04150,19:45,64.3
49,110P04150,20:00,63.1
49,110P04150,20:15,68.1
49,110P04150,20:30,67.3
49,110P04150,20:45,65.0
49,110P04150,21:00,66.0
49,110P04150,21:15,66.7
49,110P04150,21:30,65.9
49,110P04150,21:45,67.7
49,110P04150,22:00,69.7
49,110P04150,22:15,71.5
49,110P04150,22:30,71.0
49,110P04150,22:45,70.1
49,110P04150,23:00,69.3
49,110P04150,23:15,69.1
49,110P04150,23:30,69.3
49,110P04150,23:45,67.2
"65, 119",110P04151,00:00,70.9
"65, 119",110P04151,00:15,69.1
"65, 119",110P04151,00:30,66.9
"65, 119",110P04151,00:45,68.1
"65, 119",110P04151,01:00,66.9
"65, 119",110P04151,01:15,68.9
"65, 119",110P04151,01:30,67.9
"65, 119",110P04151,01:45,69.4
"65, 119",110P04151,02:00,66.3
"65, 119",110P04151,02:15,70.6
"65, 119",110P04151,02:30,69.8
"65, 119",110P04151,02:45,71.1
"65, 119",110P04151,03:00,69.3
"65, 119",110P04151,03:15,71.1
"65, 119",110P04151,03:30,71.5
"65, 119",110P04151,03:45,70.8
"65, 119",110P04151,04:00,70.5
"65, 119",110P04151,04:15,70.7
"65, 119",110P04151,04:30,69.9
"65, 119",110P04151,04:45,68.9
"65, 119",110P04151,05:00,67.2
"65, 119",110P04151,05:15,53.6
"65, 119",110P04151,05:30,38.1
"65, 119",110P04151,05:45,41.6
"65, 119",110P04151,06:00,27.3
"65, 119",110P04151,06:15,23.4
"65, 119",110P04151,06:30,21.9
"65, 119",110P04151,06:45,20.9
"65, 119",110P04151,07:00,19.1
"65, 119",110P04151,07:15,22.3
"65, 119",110P04151,07:30,21.3
"65, 119",110P04151,07:45,26.5
"65, 119",110P04151,08:00,22.9
"65, 119",110P04151,08:15,22.4
"65, 119",110P04151,08:30,26.6
"65, 119",110P04151,08:45,27.7
"65, 119",110P04151,09:00,64.2
"65, 119",110P04151,09:15,66.0
"65, 119",110P04151,09:30,67.5
"65, 119",110P04151,09:45,68.8
"65, 119",110P04151,10:00,67.7
"65, 119",110P04151,10:15,65.6
"65, 119",110P04151,10:30,65.2
"65, 119",110P04151,10:45,59.5
"65, 119",110P04151,11:00,66.3
"65, 119",110P04151,11:15,66.5
"65, 119",110P04151,11:30,63.7
"65, 119",110P04151,11:45,63.5
"65, 119",110P04151,12:00,65.3
"65, 119",110P04151,12:15,65.3
"65, 119",110P04151,12:30,19.5
"65, 119",110P04151,12:45,9.1
"65, 119",110P04151,13:00,9.3
"65, 119",110P04151,13:15,12.8
"65, 119",110P04151,13:30,29.7
"65, 119",110P04151,13:45,21.9
"65, 119",110P04151,14:00,22.9
"65, 119",110P04151,14:15,10.3
"65, 119",110P04151,14:30,12.2
"65, 119",110P04151,14:45,12.7
"65, 119",110P04151,15:00,14.2
"65, 119",110P04151,15:15,16.9
"65, 119",110P04151,15:30,30.1
"65, 119",110P04151,15:45,35.4
"65, 119",110P04151,16:00,23.9
"65, 119",110P04151,16:15,31.1
"65, 119",110P04151,16:30,39.9
"65, 119",110P04151,16:45,61.5
"65, 119",110P04151,17:00,64.7
"65, 119",110P04151,17:15,62.7
"65, 119",110P04151,17:30,63.3
"65, 119",110P04151,17:45,64.1
"65, 119",110P04151,18:00,46.9
"65, 119",110P04151,18:15,69.0
"65, 119",110P04151,18:30,70.1
"65, 119",110P04151,18:45,71.0
"65, 119",110P04151,19:00,69.8
"65, 119",110P04151,19:15,68.5
"65, 119",110P04151,19:30,59.8
"65, 119",110P04151,19:45,36.9
"65, 119",110P04151,20:00,30.7
"65, 119",110P04151,20:15,42.0
"65, 119",110P04151,20:30,65.8
"65, 119",110P04151,20:45,66.4
"65, 119",110P04151,21:00,68.1
"65, 119",110P04151,21:15,67.7
"65, 119",110P04151,21:30,66.2
"65, 119",110P04151,21:45,68.1
"65, 119",110P04151,22:00,70.4
"65, 119",110P04151,22:15,72.8
"65, 119",110P04151,22:30,69.7
"65, 119",110P04151,22:45,70.7
"65, 119",110P04151,23:00,70.9
"65, 119",110P04151,23:15,69.1
"65, 119",110P04151,23:30,67.8
"65, 119",110P04151,23:45,68.7
"27, 128, 129, 87",110P04152,00:00,68.4
"27, 128, 129, 87",110P04152,00:15,67.9
"27, 128, 129, 87",110P04152,00:30,65.6
"27, 128, 129, 87",110P04152,00:45,65.9
"27, 128, 129, 87",110P04152,01:00,66.5
"27, 128, 129, 87",110P04152,01:15,69.1
"27, 128, 129, 87",110P04152,01:30,67.2
"27, 128, 129, 87",110P04152,01:45,70.6
"27, 128, 129, 87",110P04152,02:00,65.8
"27, 128, 129, 87",110P04152,02:15,69.2
"27, 128, 129, 87",110P04152,02:30,68.3
"27, 128, 129, 87",110P04152,02:45,69.6
"27, 128, 129, 87",110P04152,03:00,68.1
"27, 128, 129, 87",110P04152,03:15,69.5
"27, 128, 129, 87",110P04152,03:30,70.9
"27, 128, 129, 87",110P04152,03:45,68.6
"27, 128, 129, 87",110P04152,04:00,67.5
"27, 128, 129, 87",110P04152,04:15,68.7
"27, 128, 129, 87",110P04152,04:30,69.5
"27, 128, 129, 87",110P04152,04:45,68.1
"27, 128, 129, 87",110P04152,05:00,65.5
"27, 128, 129, 87",110P04152,05:15,59.9
"27, 128, 129, 87",110P04152,05:30,59.0
"27, 128, 129, 87",110P04152,05:45,59.7
"27, 128, 129, 87",110P04152,06:00,56.3
"27, 128, 129, 87",110P04152,06:15,56.1
"27, 128, 129, 87",110P04152,06:30,54.7
"27, 128, 129, 87",110P04152,06:45,54.9
"27, 128, 129, 87",110P04152,07:00,54.2
"27, 128, 129, 87",110P04152,07:15,52.9
"27, 128, 129, 87",110P04152,07:30,56.7
"27, 128, 129, 87",110P04152,07:45,56.3
"27, 128, 129, 87",110P04152,08:00,55.9
"27, 128, 129, 87",110P04152,08:15,57.7
"27, 128, 129, 87",110P04152,08:30,58.8
"27, 128, 129, 87",110P04152,08:45,60.4
"27, 128, 129, 87",110P04152,09:00,62.7
"27, 128, 129, 87",110P04152,09:15,63.1
"27, 128, 129, 87",110P04152,09:30,65.1
"27, 128, 129, 87",110P04152,09:45,66.3
"27, 128, 129, 87",110P04152,10:00,65.6
"27, 128, 129, 87",110P04152,10:15,63.8
"27, 128, 129, 87",110P04152,10:30,64.9
"27, 128, 129, 87",110P04152,10:45,64.5
"27, 128, 129, 87",110P04152,11:00,62.9
"27, 128, 129, 87",110P04152,11:15,64.1
"27, 128, 129, 87",110P04152,11:30,62.2
"27, 128, 129, 87",110P04152,11:45,64.0
"27, 128, 129, 87",110P04152,12:00,63.5
"27, 128, 129, 87",110P04152,12:15,63.6
"27, 128, 129, 87",110P04152,12:30,67.3
"27, 128, 129, 87",110P04152,12:45,65.1
"27, 128, 129, 87",110P04152,13:00,66.9
"27, 128, 129, 87",110P04152,13:15,63.6
"27, 128, 129, 87",110P04152,13:30,59.5
"27, 128, 129, 87",110P04152,13:45,60.3
"27, 128, 129, 87",110P04152,14:00,60.5
"27, 128, 129, 87",110P04152,14:15,66.5
"27, 128, 129, 87",110P04152,14:30,64.2
"27, 128, 129, 87",110P04152,14:45,62.1
"27, 128, 129, 87",110P04152,15:00,64.3
"27, 128, 129, 87",110P04152,15:15,57.6
"27, 128, 129, 87",110P04152,15:30,60.3
"27, 128, 129, 87",110P04152,15:45,58.6
"27, 128, 129, 87",110P04152,16:00,58.0
"27, 128, 129, 87",110P04152,16:15,58.8
"27, 128, 129, 87",110P04152,16:30,61.6
"27, 128, 129, 87",110P04152,16:45,59.1
"27, 128, 129, 87",110P04152,17:00,63.3
"27, 128, 129, 87",110P04152,17:15,64.9
"27, 128, 129, 87",110P04152,17:30,63.3
"27, 128, 129, 87",110P04152,17:45,59.8
"27, 128, 129, 87",110P04152,18:00,57.0
"27, 128, 129, 87",110P04152,18:15,68.5
"27, 128, 129, 87",110P04152,18:30,70.7
"27, 128, 129, 87",110P04152,18:45,70.3
"27, 128, 129, 87",110P04152,19:00,68.1
"27, 128, 129, 87",110P04152,19:15,67.1
"27, 128, 129, 87",110P04152,19:30,62.5
"27, 128, 129, 87",110P04152,19:45,58.7
"27, 128, 129, 87",110P04152,20:00,57.8
"27, 128, 129, 87",110P04152,20:15,57.7
"27, 128, 129, 87",110P04152,20:30,62.9
"27, 128, 129, 87",110P04152,20:45,66.1
"27, 128, 129, 87",110P04152,21:00,67.3
"27, 128, 129, 87",110P04152,21:15,65.4
"27, 128, 129, 87",110P04152,21:30,65.9
"27, 128, 129, 87",110P04152,21:45,67.5
"27, 128, 129, 87",110P04152,22:00,70.3
"27, 128, 129, 87",110P04152,22:15,69.7
"27, 128, 129, 87",110P04152,22:30,68.2
"27, 128, 129, 87",110P04152,22:45,67.5
"27, 128, 129, 87",110P04152,23:00,69.6
"27, 128, 129, 87",110P04152,23:15,68.8
"27, 128, 129, 87",110P04152,23:30,67.7
"27, 128, 129, 87",110P04152,23:45,70.2
20,110P04660,00:00,69.7
20,110P04660,00:15,68.8
20,110P04660,00:30,68.8
20,110P04660,00:45,69.4
20,110P04660,01:00,66.5
20,110P04660,01:15,67.7
20,110P04660,01:30,69.9
20,110P04660,01:45,70.3
20,110P04660,02:00,70.4
20,110P04660,02:15,70.6
20,110P04660,02:30,72.8
20,110P04660,02:45,72.9
20,110P04660,03:00,75.0
20,110P04660,03:15,72.3
20,110P04660,03:30,74.1
20,110P04660,03:45,71.9
20,110P04660,04:00,71.2
20,110P04660,04:15,71.5
20,110P04660,04:30,71.7
20,110P04660,04:45,73.4
20,110P04660,05:00,72.1
20,110P04660,05:15,71.7
20,110P04660,05:30,72.3
20,110P04660,05:45,73.0
20,110P04660,06:00,71.1
20,110P04660,06:15,71.5
20,110P04660,06:30,72.0
20,110P04660,06:45,72.4
20,110P04660,07:00,72.3
20,110P04660,07:15,71.5
20,110P04660,07:30,71.3
20,110P04660,07:45,70.9
20,110P04660,08:00,71.5
20,110P04660,08:15,72.9
20,110P04660,08:30,70.9
20,110P04660,08:45,71.2
20,110P04660,09:00,71.3
20,110P04660,09:15,73.1
20,110P04660,09:30,71.8
20,110P04660,09:45,71.6
20,110P04660,10:00,70.5
20,110P04660,10:15,70.9
20,110P04660,10:30,69.7
20,110P04660,10:45,67.9
20,110P04660,11:00,64.7
20,110P04660,11:15,63.0
20,110P04660,11:30,62.6
20,110P04660,11:45,60.4
20,110P04660,12:00,56.8
20,110P04660,12:15,47.0
20,110P04660,12:30,27.0
20,110P04660,12:45,27.0
20,110P04660,13:00,26.0
20,110P04660,13:15,26.0
20,110P04660,13:30,26.0
20,110P04660,13:45,26.0
20,110P04660,14:00,33.0
20,110P04660,14:15,33.0
20,110P04660,14:30,33.0
20,110P04660,14:45,33.0
20,110P04660,15:00,35.0
20,110P04660,15:15,35.0
20,110P04660,15:30,35.0
20,110P04660,15:45,35.0
20,110P04660,16:00,54.3
20,110P04660,16:15,64.7
20,110P04660,16:30,45.3
20,110P04660,16:45,40.4
20,110P04660,17:00,40.0
20,110P04660,17:15,40.0
20,110P04660,17:30,39.2
20,110P04660,17:45,42.5
20,110P04660,18:00,45.6
20,110P04660,18:15,48.8
20,110P04660,18:30,46.8
20,110P04660,18:45,58.1
20,110P04660,19:00,60.0
20,110P04660,19:15,55.0
20,110P04660,19:30,43.0
20,110P04660,19:45,43.0
20,110P04660,20:00,53.0
20,110P04660,20:15,53.0
20,110P04660,20:30,53.0
20,110P04660,20:45,53.0
20,110P04660,21:00,44.0
20,110P04660,21:15,44.0
20,110P04660,21:30,44.0
20,110P04660,21:45,44.0
20,110P04660,22:00,71.0
20,110P04660,22:15,71.0
20,110P04660,22:30,71.0
20,110P04660,22:45,71.0
20,110P04660,23:00,71.0
20,110P04660,23:15,71.0
20,110P04660,23:30,71.0
20,110P04660,23:45,71.0
83,110P04661,00:00,70.6
83,110P04661,00:15,69.9
83,110P04661,00:30,69.2
83,110P04661,00:45,70.2
83,110P04661,01:00,66.9
83,110P04661,01:15,68.3
83,110P04661,01:30,70.9
83,110P04661,01:45,71.4
83,110P04661,02:00,72.4
83,110P04661,02:15,70.6
83,110P04661,02:30,75.0
83,110P04661,02:45,74.6
83,110P04661,03:00,73.7
83,110P04661,03:15,71.1
83,110P04661,03:30,72.5
83,110P04661,03:45,71.7
83,110P04661,04:00,69.7
83,110P04661,04:15,71.1
83,110P04661,04:30,72.5
83,110P04661,04:45,72.5
83,110P04661,05:00,71.5
83,110P04661,05:15,71.3
83,110P04661,05:30,72.0
83,110P04661,05:45,73.3
83,110P04661,06:00,73.0
83,110P04661,06:15,72.5
83,110P04661,06:30,72.7
83,110P04661,06:45,72.1
83,110P04661,07:00,72.2
83,110P04661,07:15,71.7
83,110P04661,07:30,71.4
83,110P04661,07:45,71.7
83,110P04661,08:00,71.9
83,110P04661,08:15,73.3
83,110P04661,08:30,71.5
83,110P04661,08:45,71.6
83,110P04661,09:00,72.7
83,110P04661,09:15,73.7
83,110P04661,09:30,71.3
83,110P04661,09:45,72.3
83,110P04661,10:00,69.2
83,110P04661,10:15,70.5
83,110P04661,10:30,70.5
83,110P04661,10:45,68.9
83,110P04661,11:00,65.0
83,110P04661,11:15,63.1
83,110P04661,11:30,63.9
83,110P04661,11:45,63.1
83,110P04661,12:00,64.0
83,110P04661,12:15,63.3
83,110P04661,12:30,53.0
83,110P04661,12:45,53.0
83,110P04661,13:00,38.0
83,110P04661,13:15,38.0
83,110P04661,13:30,38.0
83,110P04661,13:45,38.0
83,110P04661,14:00,45.0
83,110P04661,14:15,45.0
83,110P04661,14:30,45.0
83,110P04661,14:45,45.0
83,110P04661,15:00,50.0
83,110P04661,15:15,50.0
83,110P04661,15:30,50.0
83,110P04661,15:45,50.0
83,110P04661,16:00,59.8
83,110P04661,16:15,61.9
83,110P04661,16:30,60.1
83,110P04661,16:45,56.0
83,110P04661,17:00,59.0
83,110P04661,17:15,59.0
83,110P04661,17:30,59.0
83,110P04661,17:45,59.0
83,110P04661,18:00,59.0
83,110P04661,18:15,59.0
83,110P04661,18:30,59.0
83,110P04661,18:45,59.0
83,110P04661,19:00,52.0
83,110P04661,19:15,52.0
83,110P04661,19:30,52.0
83,110P04661,19:45,52.0
83,110P04661,20:00,33.0
83,110P04661,20:15,33.0
83,110P04661,20:30,33.0
83,110P04661,20:45,33.0
83,110P04661,21:00,40.0
83,110P04661,21:15,40.0
83,110P04661,21:30,40.0
83,110P04661,21:45,40.0
83,110P04661,22:00,71.0
83,110P04661,22:15,71.0
83,110P04661,22:30,71.0
83,110P04661,22:45,71.0
83,110P04661,23:00,71.0
83,110P04661,23:15,71.0
83,110P04661,23:30,71.0
83,110P04661,23:45,71.0
"62, 115, 47",110P04662,00:00,71.1
"62, 115, 47",110P04662,00:15,70.9
"62, 115, 47",110P04662,00:30,69.1
"62, 115, 47",110P04662,00:45,68.5
"62, 115, 47",110P04662,01:00,69.9
"62, 115, 47",110P04662,01:15,70.0
"62, 115, 47",110P04662,01:30,69.6
"62, 115, 47",110P04662,01:45,69.5
"62, 115, 47",110P04662,02:00,69.5
"62, 115, 47",110P04662,02:15,69.6
"62, 115, 47",110P04662,02:30,70.0
"62, 115, 47",110P04662,02:45,70.1
"62, 115, 47",110P04662,03:00,75.0
"62, 115, 47",110P04662,03:15,73.1
"62, 115, 47",110P04662,03:30,70.4
"62, 115, 47",110P04662,03:45,72.8
"62, 115, 47",110P04662,04:00,72.3
"62, 115, 47",110P04662,04:15,72.5
"62, 115, 47",110P04662,04:30,74.6
"62, 115, 47",110P04662,04:45,72.4
"62, 115, 47",110P04662,05:00,72.5
"62, 115, 47",110P04662,05:15,73.2
"62, 115, 47",110P04662,05:30,73.1
"62, 115, 47",110P04662,05:45,72.1
"62, 115, 47",110P04662,06:00,72.0
"62, 115, 47",110P04662,06:15,72.5
"62, 115, 47",110P04662,06:30,72.3
"62, 115, 47",110P04662,06:45,72.9
"62, 115, 47",110P04662,07:00,72.9
"62, 115, 47",110P04662,07:15,71.9
"62, 115, 47",110P04662,07:30,71.4
"62, 115, 47",110P04662,07:45,73.0
"62, 115, 47",110P04662,08:00,71.3
"62, 115, 47",110P04662,08:15,74.3
"62, 115, 47",110P04662,08:30,72.8
"62, 115, 47",110P04662,08:45,72.5
"62, 115, 47",110P04662,09:00,71.9
"62, 115, 47",110P04662,09:15,75.1
"62, 115, 47",110P04662,09:30,72.6
"62, 115, 47",110P04662,09:45,73.9
"62, 115, 47",110P04662,10:00,71.7
"62, 115, 47",110P04662,10:15,73.0
"62, 115, 47",110P04662,10:30,73.3
"62, 115, 47",110P04662,10:45,64.3
"62, 115, 47",110P04662,11:00,55.0
"62, 115, 47",110P04662,11:15,55.8
"62, 115, 47",110P04662,11:30,56.0
"62, 115, 47",110P04662,11:45,56.0
"62, 115, 47",110P04662,12:00,56.0
"62, 115, 47",110P04662,12:15,56.0
"62, 115, 47",110P04662,12:30,55.1
"62, 115, 47",110P04662,12:45,53.8
"62, 115, 47",110P04662,13:00,33.7
"62, 115, 47",110P04662,13:15,35.2
"62, 115, 47",110P04662,13:30,33.1
"62, 115, 47",110P04662,13:45,32.0
"62, 115, 47",110P04662,14:00,32.1
"62, 115, 47",110P04662,14:15,33.1
"62, 115, 47",110P04662,14:30,35.3
"62, 115, 47",110P04662,14:45,39.4
"62, 115, 47",110P04662,15:00,46.1
"62, 115, 47",110P04662,15:15,60.7
"62, 115, 47",110P04662,15:30,57.0
"62, 115, 47",110P04662,15:45,57.0
"62, 115, 47",110P04662,16:00,49.0
"62, 115, 47",110P04662,16:15,49.0
"62, 115, 47",110P04662,16:30,48.1
"62, 115, 47",110P04662,16:45,51.5
"62, 115, 47",110P04662,17:00,52.0
"62, 115, 47",110P04662,17:15,54.0
"62, 115, 47",110P04662,17:30,54.0
"62, 115, 47",110P04662,17:45,54.0
"62, 115, 47",110P04662,18:00,48.8
"62, 115, 47",110P04662,18:15,49.0
"62, 115, 47",110P04662,18:30,55.4
"62, 115, 47",110P04662,18:45,66.8
"62, 115, 47",110P04662,19:00,66.7
"62, 115, 47",110P04662,19:15,51.0
"62, 115, 47",110P04662,19:30,62.2
"62, 115, 47",110P04662,19:45,63.0
"62, 115, 47",110P04662,20:00,63.0
"62, 115, 47",110P04662,20:15,62.6
"62, 115, 47",110P04662,20:30,61.2
"62, 115, 47",110P04662,20:45,60.2
"62, 115, 47",110P04662,21:00,52.8
"62, 115, 47",110P04662,21:15,52.6
"62, 115, 47",110P04662,21:30,55.0
"62, 115, 47",110P04662,21:45,55.0
"62, 115, 47",110P04662,22:00,70.0
"62, 115, 47",110P04662,22:15,70.0
"62, 115, 47",110P04662,22:30,70.0
"62, 115, 47",110P04662,22:45,70.0
"62, 115, 47",110P04662,23:00,70.0
"62, 115, 47",110P04662,23:15,70.0
"62, 115, 47",110P04662,23:30,70.0
"62, 115, 47",110P04662,23:45,70.0
"46, 107, 86",110P04663,00:00,70.4
"46, 107, 86",110P04663,00:15,71.3
"46, 107, 86",110P04663,00:30,70.3
"46, 107, 86",110P04663,00:45,69.3
"46, 107, 86",110P04663,01:00,70.4
"46, 107, 86",110P04663,01:15,70.1
"46, 107, 86",110P04663,01:30,69.8
"46, 107, 86",110P04663,01:45,70.0
"46, 107, 86",110P04663,02:00,71.1
"46, 107, 86",110P04663,02:15,70.9
"46, 107, 86",110P04663,02:30,72.3
"46, 107, 86",110P04663,02:45,72.4
"46, 107, 86",110P04663,03:00,74.3
"46, 107, 86",110P04663,03:15,72.7
"46, 107, 86",110P04663,03:30,70.7
"46, 107, 86",110P04663,03:45,71.3
"46, 107, 86",110P04663,04:00,71.9
"46, 107, 86",110P04663,04:15,73.7
"46, 107, 86",110P04663,04:30,73.7
"46, 107, 86",110P04663,04:45,74.2
"46, 107, 86",110P04663,05:00,72.0
"46, 107, 86",110P04663,05:15,73.6
"46, 107, 86",110P04663,05:30,73.0
"46, 107, 86",110P04663,05:45,72.9
"46, 107, 86",110P04663,06:00,73.4
"46, 107, 86",110P04663,06:15,72.1
"46, 107, 86",110P04663,06:30,71.9
"46, 107, 86",110P04663,06:45,73.1
"46, 107, 86",110P04663,07:00,72.1
"46, 107, 86",110P04663,07:15,72.3
"46, 107, 86",110P04663,07:30,72.7
"46, 107, 86",110P04663,07:45,72.4
"46, 107, 86",110P04663,08:00,72.0
"46, 107, 86",110P04663,08:15,73.8
"46, 107, 86",110P04663,08:30,72.4
"46, 107, 86",110P04663,08:45,72.9
"46, 107, 86",110P04663,09:00,72.0
"46, 107, 86",110P04663,09:15,73.6
"46, 107, 86",110P04663,09:30,72.9
"46, 107, 86",110P04663,09:45,73.5
"46, 107, 86",110P04663,10:00,71.4
"46, 107, 86",110P04663,10:15,71.7
"46, 107, 86",110P04663,10:30,64.5
"46, 107, 86",110P04663,10:45,54.3
"46, 107, 86",110P04663,11:00,55.0
"46, 107, 86",110P04663,11:15,59.5
"46, 107, 86",110P04663,11:30,60.0
"46, 107, 86",110P04663,11:45,60.0
"46, 107, 86",110P04663,12:00,60.0
"46, 107, 86",110P04663,12:15,60.0
"46, 107, 86",110P04663,12:30,59.3
"46, 107, 86",110P04663,12:45,57.5
"46, 107, 86",110P04663,13:00,55.5
"46, 107, 86",110P04663,13:15,48.6
"46, 107, 86",110P04663,13:30,47.0
"46, 107, 86",110P04663,13:45,52.4
"46, 107, 86",110P04663,14:00,47.5
"46, 107, 86",110P04663,14:15,45.0
"46, 107, 86",110P04663,14:30,45.0
"46, 107, 86",110P04663,14:45,52.0
"46, 107, 86",110P04663,15:00,52.0
"46, 107, 86",110P04663,15:15,51.9
"46, 107, 86",110P04663,15:30,54.8
"46, 107, 86",110P04663,15:45,57.8
"46, 107, 86",110P04663,16:00,60.5
"46, 107, 86",110P04663,16:15,60.0
"46, 107, 86",110P04663,16:30,60.8
"46, 107, 86",110P04663,16:45,61.0
"46, 107, 86",110P04663,17:00,60.0
"46, 107, 86",110P04663,17:15,60.0
"46, 107, 86",110P04663,17:30,60.0
"46, 107, 86",110P04663,17:45,60.0
"46, 107, 86",110P04663,18:00,57.7
"46, 107, 86",110P04663,18:15,56.3
"46, 107, 86",110P04663,18:30,58.0
"46, 107, 86",110P04663,18:45,65.7
"46, 107, 86",110P04663,19:00,68.3
"46, 107, 86",110P04663,19:15,71.9
"46, 107, 86",110P04663,19:30,72.7
"46, 107, 86",110P04663,19:45,71.1
"46, 107, 86",110P04663,20:00,62.5
"46, 107, 86",110P04663,20:15,65.1
"46, 107, 86",110P04663,20:30,67.1
"46, 107, 86",110P04663,20:45,68.0
"46, 107, 86",110P04663,21:00,67.0
"46, 107, 86",110P04663,21:15,67.0
"46, 107, 86",110P04663,21:30,67.0
"46, 107, 86",110P04663,21:45,67.0
"46, 107, 86",110P04663,22:00,72.0
"46, 107, 86",110P04663,22:15,72.0
"46, 107, 86",110P04663,22:30,72.0
"46, 107, 86",110P04663,22:45,72.0
"46, 107, 86",110P04663,23:00,72.0
"46, 107, 86",110P04663,23:15,72.0
"46, 107, 86",110P04663,23:30,72.0
"46, 107, 86",110P04663,23:45,72.0
"48, 50, 132",110P57787,00:00,62.1
"48, 50, 132",110P57787,00:15,62.7
"48, 50, 132",110P57787,00:30,54.0
"48, 50, 132",110P57787,00:45,50.0
"48, 50, 132",110P57787,01:00,50.9
"48, 50, 132",110P57787,01:15,51.8
"48, 50, 132",110P57787,01:30,50.0
"48, 50, 132",110P57787,01:45,47.7
"48, 50, 132",110P57787,02:00,51.5
"48, 50, 132",110P57787,02:15,55.2
"48, 50, 132",110P57787,02:30,62.7
"48, 50, 132",110P57787,02:45,61.7
"48, 50, 132",110P57787,03:00,58.3
"48, 50, 132",110P57787,03:15,55.2
"48, 50, 132",110P57787,03:30,60.1
"48, 50, 132",110P57787,03:45,61.6
"48, 50, 132",110P57787,04:00,58.9
"48, 50, 132",110P57787,04:15,56.1
"48, 50, 132",110P57787,04:30,55.0
"48, 50, 132",110P57787,04:45,52.1
"48, 50, 132",110P57787,05:00,54.5
"48, 50, 132",110P57787,05:15,56.5
"48, 50, 132",110P57787,05:30,54.5
"48, 50, 132",110P57787,05:45,51.9
"48, 50, 132",110P57787,06:00,51.7
"48, 50, 132",110P57787,06:15,54.7
"48, 50, 132",110P57787,06:30,50.9
"48, 50, 132",110P57787,06:45,54.1
"48, 50, 132",110P57787,07:00,56.1
"48, 50, 132",110P57787,07:15,52.6
"48, 50, 132",110P57787,07:30,52.7
"48, 50, 132",110P57787,07:45,52.0
"48, 50, 132",110P57787,08:00,50.3
"48, 50, 132",110P57787,08:15,54.2
"48, 50, 132",110P57787,08:30,53.3
"48, 50, 132",110P57787,08:45,51.0
"48, 50, 132",110P57787,09:00,55.7
"48, 50, 132",110P57787,09:15,50.0
"48, 50, 132",110P57787,09:30,51.3
"48, 50, 132",110P57787,09:45,54.8
"48, 50, 132",110P57787,10:00,54.6
"48, 50, 132",110P57787,10:15,53.4
"48, 50, 132",110P57787,10:30,48.9
"48, 50, 132",110P57787,10:45,57.4
"48, 50, 132",110P57787,11:00,54.7
