journey_id,t_unix,latitude,longitude,speed_mph,heading
76cb3455,1722891764,38.644806,-77.301761,20.0,162.0
1a2f11fe,1722894395,38.669909,-77.257601,51.0,257.0
6b4bbe29,1722894944,38.651922,-77.255957,0.0,322.0
d30662b5,1722894084,38.659692,-77.278236,56.0,203.0
1918f70f,1722895079,38.638353,-77.297078,1.0,112.0
501c702b,1722895152,38.651261,-77.282893,69.0,203.0
a1e7469f,1722893640,38.62,-77.27,0.0,
627b0967,1722891749,38.62,-77.28,0.0,
a1e7469f,1722893016,38.62,-77.27,0.0,
a1e7469f,1722892719,38.62,-77.27,0.0,
627b0967,1722891821,38.62,-77.28,1.0,
9b5d1ba6,1722892331,38.672128,-77.246773,17.0,248.0
7647f781,1722892062,38.64625,-77.285696,50.0,203.0
50bb9348,1722894471,38.671421,-77.248516,67.0,250.0
2defbe6c,1722893654,38.668936,-77.263723,0.0,260.0
2267c37f,1722894408,38.629524,-77.289598,19.0,322.0
fa71cfc7,1722895118,38.656509,-77.283797,0.0,61.0
291068c8,1722893510,38.639325,-77.288895,69.0,197.0
4b7559f8,1722895160,38.624437,-77.294847,80.0,200.0
3fbedf6c,1722893333,38.61999,-77.28419,33.0,223.0
e6a813b3,1722894517,38.672873,-77.244613,64.0,248.0
b0345537,1722894135,38.634671,-77.271043,0.0,211.0
3ca93414,1722894131,38.635514,-77.297765,21.0,66.0
ff188278,1722893518,38.625031,-77.286226,0.0,308.0
ff188278,1722892765,38.636822,-77.263731,31.0,191.0
26cc0ce5,1722893074,38.64,-77.3,0.0,
40877a2d,1722891752,38.637042,-77.292303,0.0,208.0
9e641db6,1722894990,38.669722,-77.257749,64.0,261.0
76397612,1722893066,38.627599,-77.288842,0.0,165.0
6af975a3,1722893764,38.625717,-77.287438,16.0,127.0
5cadb157,1722894012,38.638575,-77.297355,2.0,263.0
b82871bd,1722894386,38.656176,-77.271418,29.0,202.0
17272021,1722893360,38.651336,-77.26642,0.0,280.0
17272021,1722893519,38.654794,-77.272001,23.0,303.0
e78fb791,1722892488,38.625503,-77.287251,26.0,126.0
904af447,1722894374,38.649371,-77.28336,64.0,23.0
2d35398e,1722892321,38.65311,-77.255067,16.0,231.0
2acc29a0,1722893534,38.6526,-77.287556,38.0,29.0
6da07d83,1722891614,38.64,-77.3,0.0,
93b7a4a9,1722894972,38.65548,-77.288338,0.0,296.0
106b5cd8,1722893748,38.655724,-77.280084,68.0,203.0
ecebeeee,1722891748,38.634727,-77.271062,0.0,210.0
ecebeeee,1722894223,38.618433,-77.275756,1.0,349.0
5ffe76ec,1722894557,38.654119,-77.25336,26.0,229.0
93239e54,1722893098,38.617497,-77.287207,2.0,219.0
85d36144,1722894911,38.630426,-77.267672,41.0,0.0
fc28e4f7,1722893461,38.639528,-77.297386,2.0,212.0
c8b8fc0b,1722895146,38.616248,-77.275095,9.0,359.0
6801d363,1722892967,38.654999,-77.272853,0.0,113.0
b495383c,1722891714,38.655504,-77.262466,6.0,296.0
de321f9d,1722892741,38.647636,-77.284315,64.0,23.0
6963c6e6,1722892843,38.648677,-77.284335,56.0,203.0
85d09325,1722892086,38.662317,-77.247795,16.0,131.0
6fc24d57,1722895196,38.651658,-77.282346,77.0,203.0
f18237ac,1722894353,38.675204,-77.256401,2.0,59.0
551a4819,1722894591,38.673041,-77.258656,0.0,124.0
551a4819,1722894096,38.666471,-77.254833,0.0,339.0
551a4819,1722891675,38.652891,-77.287111,5.0,285.0
551a4819,1722893367,38.672955,-77.258738,0.0,124.0
c18dd255,1722895123,38.619225,-77.279276,41.0,103.0
5d771a43,1722891847,38.635428,-77.294428,0.0,100.0
11bcd519,1722892983,38.670066,-77.255353,80.0,259.0
ddeccf30,1722892653,38.673961,-77.263762,27.0,329.0
28bcff6b,1722894914,38.656506,-77.2907,31.0,296.0
ee3ad9a6,1722894842,38.655388,-77.277159,34.0,56.0
8791f654,1722893277,38.633746,-77.264916,7.0,115.0
8791f654,1722893442,38.633622,-77.264678,0.0,79.0
e2107e95,1722891972,38.65121,-77.257545,0.0,143.0
e2107e95,1722892029,38.65121,-77.257545,0.0,143.0
d3abc467,1722895069,38.674456,-77.26215,0.0,162.0
d3abc467,1722894706,38.674456,-77.26215,0.0,162.0
11334949,1722891620,38.654496,-77.252843,39.0,225.0
2241f5d1,1722894260,38.650508,-77.282624,63.0,23.0
27450a5f,1722894831,38.636814,-77.299155,0.0,208.0
27450a5f,1722894402,38.632954,-77.277455,27.0,244.0
abf7cb4c,1722893226,38.645124,-77.299279,0.0,107.0
1855ab6f,1722893256,38.639086,-77.288998,66.0,197.0
2b6b147e,1722891663,38.64,-77.3,0.0,
2b6b147e,1722892320,38.64,-77.28,23.0,
243a4160,1722893736,38.659072,-77.282928,0.0,255.0
e4e3fd64,1722894785,38.658623,-77.301855,0.0,133.0
980e7bf7,1722892118,38.634757,-77.271006,0.0,210.0
980e7bf7,1722891845,38.654565,-77.252739,44.0,223.0
6040d2c0,1722894749,38.626082,-77.288127,29.0,123.0
d4f0b4cc,1722891610,38.628221,-77.293636,37.0,104.0
da248c0d,1722892856,38.654334,-77.284671,0.0,81.0
67cf40a1,1722894118,38.653978,-77.285074,18.0,17.0
15abb5b7,1722892785,38.65633,-77.279481,67.0,23.0
60e8b517,1722891912,38.633412,-77.271814,1.0,31.0
928aaf05,1722892559,38.64,-77.26,3.0,
f1d406ee,1722894518,38.65637,-77.283723,12.0,65.0
bc9ef06d,1722891783,38.672621,-77.245633,26.0,249.0
6b0bfc12,1722891901,38.656985,-77.250551,48.0,30.0
82a2a694,1722892387,38.644531,-77.301477,33.0,343.0
4c616354,1722894137,38.66,-77.27,44.0,
60d8f328,1722895080,38.663753,-77.249818,9.0,134.0
6ef6fe54,1722892862,38.66,-77.26,0.0,
27427653,1722893539,38.635062,-77.290834,67.0,196.0
eb19c2bb,1722893644,38.627031,-77.301422,42.0,96.0
562e1e83,1722893655,38.639292,-77.288495,64.0,18.0
2ef7bc6f,1722893040,38.655931,-77.284869,0.0,50.0
2ef7bc6f,1722893484,38.64,-77.26,47.0,
b50c1c1b,1722893165,38.648925,-77.301896,41.0,3.0
7db82039,1722893211,38.665191,-77.243673,58.0,48.0
e57c3291,1722891869,38.640086,-77.299134,0.0,241.0
e57c3291,1722891797,38.640136,-77.299017,0.0,239.0
64664b36,1722894408,38.666463,-77.272092,76.0,231.0
66e30e17,1722894946,38.643829,-77.288224,13.0,26.0
8dc3ad11,1722891753,38.652569,-77.254593,0.0,50.0
b769cab3,1722892403,38.645143,-77.285636,67.0,24.0
510c6647,1722892726,38.671902,-77.281685,0.0,246.0
510c6647,1722892891,38.660474,-77.285688,29.0,208.0
9b190d62,1722894068,38.670918,-77.249923,64.0,73.0
16d35bdb,1722893921,38.65078,-77.302084,0.0,338.0
4270e7e7,1722893270,38.649113,-77.260875,0.0,332.0
4270e7e7,1722893351,38.6513,-77.265862,22.0,272.0
66280b80,1722893842,38.633811,-77.290578,62.0,15.0
273b3cf1,1722892441,38.65656,-77.279978,35.0,203.0
b470073b,1722892103,38.661104,-77.24503,0.0,105.0
b470073b,1722892775,38.661104,-77.24503,0.0,105.0
34a7e7ef,1722891633,38.658616,-77.301846,0.0,136.0
da90c6e6,1722891702,38.628461,-77.292646,59.0,18.0
252783e2,1722894328,38.621095,-77.296208,64.0,20.0
149e87b9,1722894136,38.62,-77.29,0.0,
149e87b9,1722893368,38.660515,-77.285651,16.0,207.0
933c0d63,1722894152,38.636408,-77.298998,0.0,303.0
2cfa3911,1722891945,38.625618,-77.287072,24.0,309.0
60228626,1722893294,38.635403,-77.269574,0.0,302.0
60228626,1722893531,38.635046,-77.266883,29.0,132.0
63d76a2c,1722895082,38.666277,-77.246575,0.0,260.0
cc7d962f,1722892135,38.614611,-77.30051,29.0,212.0
3d031279,1722892128,38.651646,-77.299814,42.0,262.0
598a070e,1722892064,38.6673,-77.245791,2.0,60.0
d6e477ff,1722893808,38.615752,-77.288246,1.0,199.0
d6e477ff,1722893568,38.625726,-77.278029,43.0,208.0
38636016,1722893198,38.619379,-77.296524,0.0,250.0
2933132a,1722894305,38.641908,-77.266242,0.0,202.0
2933132a,1722893477,38.66,-77.28,34.0,
2933132a,1722894332,38.641908,-77.266242,0.0,202.0
17b9ab92,1722892363,38.642581,-77.292636,0.0,306.0
3771c908,1722893478,38.672956,-77.261026,24.0,82.0
477957f8,1722892754,38.632432,-77.284289,0.0,83.0
477957f8,1722892223,38.638805,-77.291366,26.0,206.0
477957f8,1722891974,38.653287,-77.286772,5.0,216.0
477957f8,1722892151,38.646611,-77.288722,35.0,152.0
477957f8,1722893870,38.644138,-77.295887,0.0,0.0
1880ced7,1722894715,38.623762,-77.280769,0.0,222.0
1880ced7,1722894733,38.623762,-77.280769,0.0,223.0
1880ced7,1722894175,38.65737,-77.283594,6.0,204.0
36564d2d,1722894962,38.647215,-77.263526,39.0,201.0
37639b5a,1722892323,38.661613,-77.277266,49.0,203.0
d1bda02f,1722893665,38.644714,-77.301123,0.0,80.0
d1bda02f,1722894184,38.644953,-77.299224,10.0,91.0
66e6b6b1,1722893838,38.651335,-77.298887,0.0,355.0
66e6b6b1,1722893508,38.647484,-77.297281,0.0,13.0
9f2659ac,1722893044,38.660643,-77.277406,66.0,204.0
d80ba8ab,1722891818,38.632134,-77.291229,73.0,15.0
5e32ac86,1722895026,38.647824,-77.296576,0.0,9.0
7cb1e190,1722892203,38.652198,-77.300221,0.0,85.0
5e32ac86,1722894252,38.647824,-77.296576,0.0,9.0
7cb1e190,1722893214,38.647816,-77.296572,0.0,9.0
7cb1e190,1722892326,38.652528,-77.299949,11.0,90.0
f205c973,1722892330,38.627238,-77.300693,4.0,264.0
e6d772d9,1722892254,38.62,-77.29,0.0,
50e0c891,1722892027,38.655262,-77.282192,42.0,138.0
cc89c129,1722892193,38.636931,-77.269352,37.0,211.0
16de1528,1722892811,38.638241,-77.296779,0.0,296.0
1668cfa7,1722895071,38.634919,-77.266687,4.0,133.0
41bcf08a,1722891675,38.673663,-77.24211,23.0,247.0
90cf1935,1722892740,38.672849,-77.244656,14.0,249.0
38d637c5,1722892893,38.615165,-77.300042,3.0,209.0
657de5f9,1722894780,38.656963,-77.290174,0.0,296.0
38d637c5,1722892221,38.650424,-77.2445,16.0,339.0
4759f842,1722894403,38.64509,-77.297049,6.0,193.0
4759f842,1722893713,38.663506,-77.249507,11.0,178.0
792df649,1722893462,38.649957,-77.283613,51.0,203.0
1193ac25,1722892089,38.649913,-77.286503,0.0,266.0
353b391c,1722893534,38.670326,-77.25356,75.0,258.0
e81565e1,1722894439,38.652264,-77.282461,49.0,202.0
8b6119d8,1722894373,38.663816,-77.249921,26.0,137.0
a4d3da3b,1722893759,38.649349,-77.268353,0.0,252.0
a4d3da3b,1722894530,38.654917,-77.272272,31.0,298.0
e8eceee4,1722894159,38.669361,-77.259121,57.0,81.0
fd4c77ba,1722892743,38.65153,-77.302033,0.0,338.0
fd4c77ba,1722893322,38.639801,-77.300465,7.0,235.0
a692fc6c,1722894851,38.616847,-77.287659,0.0,204.0
a692fc6c,1722894594,38.626999,-77.28555,25.0,9.0
558e8881,1722891640,38.667841,-77.252253,54.0,166.0
558e8881,1722892453,38.614755,-77.288725,17.0,199.0
68d30e95,1722893333,38.672851,-77.261689,12.0,85.0
7bfe1a82,1722894934,38.65501,-77.286965,30.0,278.0
a61d26b4,1722893389,38.629148,-77.293079,60.0,198.0
fb09cae0,1722894642,38.675268,-77.255156,0.0,330.0
15329cf9,1722891785,38.661365,-77.276698,64.0,23.0
4841e3de,1722893271,38.655744,-77.289046,0.0,299.0
4d256f35,1722894905,38.66,-77.25,3.0,
d5dd0e0c,1722891761,38.66,-77.28,0.0,
6c07774e,1722894325,38.621494,-77.282425,0.0,223.0
6c07774e,1722893974,38.646138,-77.264139,38.0,202.0
e0aba293,1722893438,38.653109,-77.287429,0.0,207.0
2d03e5c7,1722893662,38.619129,-77.297841,22.0,200.0
74f20ff0,1722894363,38.617787,-77.298608,57.0,201.0
f98dcf18,1722893869,38.651252,-77.301287,31.0,77.0
4729bf3f,1722892894,38.659578,-77.277666,52.0,23.0
8d5a642d,1722892110,38.65151,-77.299358,0.0,84.0
8d5a642d,1722893037,38.635096,-77.286005,42.0,108.0
5bbf86ef,1722891717,38.635735,-77.288,32.0,288.0
dc8fb026,1722892683,38.652537,-77.287844,5.0,209.0
254e0dda,1722894842,38.632338,-77.272433,0.0,301.0
254e0dda,1722894089,38.632338,-77.272433,0.0,301.0
254e0dda,1722893699,38.624907,-77.278333,38.0,32.0
dcb32392,1722893090,38.621586,-77.282155,0.0,223.0
e1ce3213,1722893648,38.658082,-77.302228,28.0,218.0
d1eafe9f,1722892219,38.649629,-77.260626,21.0,233.0
577314ab,1722891743,38.64614,-77.256069,0.0,181.0
577314ab,1722891608,38.644931,-77.256486,15.0,123.0
b8af1b06,1722892317,38.671376,-77.249554,21.0,250.0
52194ec7,1722893700,38.654166,-77.288749,0.0,206.0
636cf943,1722891657,38.672631,-77.279556,11.0,52.0
f8979101,1722892382,38.640123,-77.288966,60.0,199.0
53297bee,1722892380,38.660704,-77.277019,66.0,23.0
51612fd5,1722892738,38.653436,-77.254387,0.0,231.0
51612fd5,1722893329,38.652575,-77.254857,14.0,323.0
51612fd5,1722893530,38.657816,-77.24915,16.0,318.0
e788de91,1722893453,38.659145,-77.299883,0.0,122.0
97f3e595,1722892457,38.636732,-77.289363,57.0,16.0
2b393aa6,1722893891,38.668154,-77.267705,73.0,70.0
c3e3bab5,1722892553,38.657455,-77.248793,8.0,137.0
9efdccfa,1722891727,38.64,-77.29,43.0,
9efdccfa,1722893599,38.64,-77.29,30.0,
555e7545,1722894837,38.651641,-77.288574,0.0,48.0
1f96b73f,1722891603,38.636143,-77.293313,0.0,6.0
7917434c,1722892257,38.625517,-77.286523,0.0,227.0
b1add0e0,1722893732,38.62567,-77.293889,64.0,20.0
dcb3519d,1722894582,38.673462,-77.263446,36.0,328.0
63960294,1722895105,38.651124,-77.29537,0.0,105.0
a7d7963f,1722893157,38.625555,-77.294617,6.0,201.0
d14d09c2,1722893379,38.616052,-77.299431,6.0,206.0
b4b8c5d6,1722894993,38.64,-77.3,0.0,
b4b8c5d6,1722892353,38.650801,-77.300348,0.0,77.0
b4b8c5d6,1722892905,38.650801,-77.300348,0.0,77.0
b4b8c5d6,1722892602,38.650801,-77.300348,0.0,77.0
b4b8c5d6,1722892509,38.650801,-77.300348,0.0,77.0
b4b8c5d6,1722893778,38.650801,-77.300348,0.0,77.0
be2a2caa,1722892878,38.62,-77.27,21.0,
9b602cf8,1722892348,38.651554,-77.299319,24.0,83.0
9b602cf8,1722893131,38.652411,-77.254129,14.0,54.0
2b91ec9a,1722894145,38.667562,-77.269332,61.0,63.0
1c3aca24,1722894507,38.661386,-77.294608,49.0,70.0
fd134d3c,1722892158,38.636924,-77.290182,53.0,196.0
891d1538,1722893711,38.625095,-77.286271,0.0,308.0
891d1538,1722893792,38.628106,-77.292123,44.0,284.0
9d885b59,1722894028,38.667976,-77.269315,53.0,244.0
9791925f,1722895147,38.6733,-77.263284,37.0,317.0
be7247a1,1722892816,38.615873,-77.299575,14.0,208.0
9833a2f2,1722893888,38.653604,-77.287119,0.0,207.0
ccf59200,1722894739,38.657896,-77.299306,49.0,91.0
c81fb04c,1722893550,38.623117,-77.283903,41.0,330.0
3a426bef,1722891652,38.654659,-77.276031,19.0,219.0
ab562029,1722893090,38.662108,-77.276233,70.0,24.0
83f07b69,1722892730,38.6249,-77.294999,61.0,200.0
335f1556,1722891876,38.658169,-77.25582,29.0,150.0
cfd78696,1722892249,38.633542,-77.274851,0.0,30.0
cfd78696,1722892597,38.633723,-77.274896,0.0,326.0
8f464051,1722892518,38.629567,-77.280658,0.0,277.0
8f464051,1722892152,38.628257,-77.293143,40.0,97.0
274a0466,1722892824,38.671216,-77.249997,39.0,251.0
1a5aa1fe,1722892542,38.63563,-77.294071,0.0,192.0
1a5aa1fe,1722893541,38.63563,-77.294071,0.0,192.0
1a5aa1fe,1722894564,38.63563,-77.294071,0.0,192.0
1a5aa1fe,1722894507,38.63563,-77.294071,0.0,192.0
1a5aa1fe,1722893583,38.63563,-77.294071,0.0,192.0
1a5aa1fe,1722891831,38.635204,-77.295286,6.0,67.0
1a5aa1fe,1722895104,38.63552,-77.298288,12.0,305.0
6db4e8c7,1722893039,38.662256,-77.276008,57.0,25.0
678b14d9,1722892859,38.671755,-77.248409,10.0,251.0
67e68274,1722893461,38.634562,-77.283474,0.0,287.0
8514cbea,1722892254,38.669783,-77.257336,63.0,261.0
7926a9bc,1722895010,38.662726,-77.252799,0.0,251.0
9600c32e,1722894171,38.66869,-77.26493,72.0,80.0
48ae1411,1722892207,38.650984,-77.29408,0.0,285.0
e0efea73,1722894452,38.629772,-77.2924,82.0,197.0
d8cb79bb,1722892167,38.65749,-77.240663,9.0,261.0
eb727b59,1722892105,38.615656,-77.299816,37.0,206.0
236ed141,1722893059,38.66129,-77.277425,37.0,205.0
236ed141,1722893008,38.668412,-77.267703,62.0,252.0
5bbdfb25,1722893224,38.669748,-77.25657,68.0,81.0
839c3ac4,1722892335,38.659846,-77.27752,68.0,23.0
31358d99,1722894759,38.61866,-77.285616,33.0,44.0
30b74d48,1722892332,38.658919,-77.30129,31.0,220.0
347eea9a,1722895082,38.643065,-77.265456,42.0,22.0
3e7985ba,1722893822,38.634247,-77.284161,23.0,356.0
c51e6334,1722893440,38.614821,-77.29985,79.0,210.0
5889d9b2,1722892565,38.626341,-77.288646,32.0,127.0
72a83c07,1722894555,38.668525,-77.266806,75.0,254.0
718052fa,1722891823,38.657968,-77.249911,0.0,31.0
718052fa,1722891958,38.64,-77.26,0.0,
b108d9ef,1722891896,38.648079,-77.296144,0.0,194.0
b108d9ef,1722891890,38.648079,-77.296144,0.0,194.0
b108d9ef,1722893780,38.654964,-77.272758,0.0,112.0
b108d9ef,1722891905,38.648079,-77.296144,0.0,194.0
b108d9ef,1722893990,38.64,-77.27,29.0,
85946058,1722893873,38.630567,-77.289248,0.0,326.0
85946058,1722893153,38.627553,-77.284303,10.0,169.0
82e8dc68,1722892341,38.642651,-77.289431,0.0,206.0
82e8dc68,1722892434,38.642588,-77.289176,6.0,119.0
16e7aec5,1722893138,38.64,-77.3,4.0,
335eb8a6,1722892750,38.64,-77.3,0.0,
335eb8a6,1722892582,38.64,-77.3,0.0,
f922458e,1722893025,38.638778,-77.298968,23.0,137.0
4f0feaa9,1722893617,38.63381,-77.291267,82.0,196.0
6185cbca,1722894775,38.618645,-77.285626,20.0,43.0
2a1b4b57,1722893719,38.654955,-77.286193,5.0,213.0
3ddbce81,1722891618,38.670256,-77.252814,70.0,77.0
49c4b2d7,1722893509,38.634248,-77.284226,0.0,355.0
49c4b2d7,1722893182,38.615798,-77.298687,59.0,26.0
d62ea0f0,1722892997,38.645386,-77.28557,71.0,23.0
ae5b93e3,1722893841,38.615977,-77.299626,22.0,208.0
9ecd1d0f,1722894753,38.657951,-77.249878,2.0,31.0
5035896c,1722893209,38.616499,-77.299125,17.0,204.0
5035896c,1722892750,38.670158,-77.255654,25.0,259.0
510f6871,1722893422,38.617665,-77.287032,0.0,221.0
e1765bb0,1722892574,38.64,-77.26,34.0,
e6362a4e,1722894075,38.654774,-77.28622,27.0,210.0
d08374b1,1722892167,38.641393,-77.295469,0.0,268.0
d08374b1,1722892614,38.637184,-77.294225,1.0,108.0
335898e2,1722895150,38.663364,-77.250641,0.0,168.0
292c4cc9,1722893170,38.66337,-77.250643,0.0,171.0
292c4cc9,1722892986,38.66337,-77.250643,0.0,171.0
292c4cc9,1722893101,38.66337,-77.250643,0.0,171.0
a26220b5,1722893773,38.645738,-77.285598,75.0,202.0
8faccf0f,1722894427,38.651163,-77.242965,0.0,177.0
d27bb124,1722893610,38.657156,-77.248641,30.0,140.0
9cf4a213,1722893201,38.627342,-77.276689,50.0,31.0
78654645,1722893101,38.653441,-77.287781,6.0,117.0
9cf4a213,1722893399,38.632034,-77.274965,3.0,276.0
93fa539e,1722892601,38.673427,-77.278635,0.0,228.0
93fa539e,1722893441,38.653109,-77.286803,0.0,210.0
93fa539e,1722893747,38.655175,-77.273756,32.0,105.0
42543bc2,1722893619,38.635978,-77.289767,63.0,15.0
65fa6161,1722894051,38.625583,-77.286074,28.0,50.0
b836523a,1722893255,38.672293,-77.260252,0.0,0.0
e3dcd802,1722894703,38.652534,-77.254352,0.0,48.0
a35d7498,1722893113,38.62,-77.29,4.0,
a35d7498,1722893497,38.62,-77.26,0.0,
5e426e52,1722894732,38.64,-77.28,3.0,
9da63ac9,1722894929,38.649085,-77.25905,7.0,231.0
9da63ac9,1722893687,38.657476,-77.281125,26.0,267.0
cebfb48b,1722894804,38.62,-77.29,21.0,
8806f6bc,1722894053,38.672423,-77.244283,58.0,69.0
14b88199,1722892596,38.62,-77.27,9.0,
4e6f142a,1722894383,38.640638,-77.287996,59.0,19.0
225b288f,1722892498,38.650793,-77.294579,21.0,24.0
3b46d3c0,1722893966,38.650996,-77.294361,0.0,282.0
3b46d3c0,1722894209,38.642134,-77.290894,34.0,207.0
f1aab901,1722893825,38.641352,-77.267864,7.0,200.0
5bcbd2d2,1722894326,38.634165,-77.269749,0.0,124.0
5bcbd2d2,1722893708,38.634165,-77.269748,0.0,124.0
5bcbd2d2,1722894692,38.634166,-77.26975,0.0,124.0
c3c8f6b2,1722892086,38.651069,-77.294125,0.0,285.0
19663b7d,1722893436,38.635658,-77.288081,0.0,108.0
19663b7d,1722893424,38.635721,-77.288332,14.0,107.0
e6ffbefa,1722891977,38.65124,-77.294875,39.0,285.0
206331d7,1722893378,38.640188,-77.288002,52.0,19.0
c5510ec1,1722894984,38.627806,-77.279953,0.0,98.0
c5510ec1,1722892416,38.627806,-77.279953,0.0,98.0
c5510ec1,1722894622,38.627806,-77.279953,0.0,98.0
c5510ec1,1722893730,38.627806,-77.279953,0.0,98.0
c5510ec1,1722894120,38.627806,-77.279953,0.0,98.0
c5510ec1,1722893236,38.627806,-77.279953,0.0,98.0
3b106d69,1722894381,38.660987,-77.276886,68.0,23.0
a580e9f1,1722891622,38.629234,-77.297051,1.0,199.0
4ea31e1b,1722892294,38.638376,-77.288883,70.0,19.0
998c2bd9,1722894896,38.637494,-77.298446,31.0,35.0
80f63d9e,1722892103,38.618038,-77.298002,73.0,200.0
7bd8d036,1722894384,38.663303,-77.254461,0.0,245.0
7bd8d036,1722894732,38.656129,-77.277558,46.0,285.0
7bd8d036,1722894897,38.651965,-77.288346,23.0,221.0
3fc844cf,1722892848,38.631545,-77.291435,72.0,16.0
b0624542,1722893639,38.651158,-77.295039,0.0,106.0
80161dbb,1722893658,38.652208,-77.282458,34.0,202.0
84a881eb,1722895137,38.656591,-77.279633,28.0,285.0
ffc27ba5,1722893767,38.66,-77.28,26.0,
c7d7be5e,1722891901,38.661043,-77.277116,61.0,204.0
5a0c0d8e,1722891951,38.66,-77.29,0.0,
a62fa326,1722894718,38.630731,-77.287191,21.0,314.0
86c68ba9,1722892890,38.66,-77.29,0.0,
86c68ba9,1722893020,38.66,-77.29,0.0,
86c68ba9,1722892302,38.66,-77.29,0.0,
ceae5120,1722895045,38.66149,-77.298403,0.0,337.0
df41487b,1722893265,38.658207,-77.27838,56.0,23.0
89341d0d,1722892295,38.620647,-77.283074,0.0,43.0
a5c72753,1722893283,38.66,-77.3,15.0,
c6b1523c,1722892528,38.66966,-77.258487,68.0,261.0
ca6db57d,1722892045,38.657774,-77.281544,0.0,198.0
8ee8e54a,1722892366,38.657774,-77.281544,0.0,198.0
8ee8e54a,1722892297,38.657774,-77.281544,0.0,198.0
8ee8e54a,1722893161,38.657774,-77.281544,0.0,198.0
1d574b05,1722894178,38.63115,-77.255999,24.0,291.0
116d0219,1722894651,38.623537,-77.273968,4.0,59.0
116d0219,1722894417,38.624167,-77.285179,47.0,137.0
1b63d8a1,1722894494,38.625945,-77.285917,0.0,226.0
1d225829,1722894705,38.6724,-77.280283,36.0,239.0
d52550ea,1722895093,38.657625,-77.279415,59.0,203.0
70aad2f1,1722894797,38.668664,-77.265256,37.0,79.0
8b6d0164,1722893917,38.66509,-77.255209,44.0,317.0
24eb8c7e,1722894459,38.619668,-77.297237,70.0,199.0
1763972c,1722893981,38.636313,-77.295947,27.0,44.0
703471a9,1722895021,38.651787,-77.288278,0.0,45.0
703471a9,1722894904,38.650555,-77.290109,18.0,166.0
b7e1098c,1722894244,38.64946,-77.289993,9.0,137.0
b7e1098c,1722894262,38.64,-77.3,11.0,
4f511df4,1722893065,38.658765,-77.249498,0.0,209.0
c4e815ed,1722891907,38.673614,-77.242027,16.0,248.0
f1fb3cef,1722894951,38.633105,-77.291499,67.0,195.0
6dbd4f7e,1722892482,38.656331,-77.283979,36.0,60.0
6a043639,1722894330,38.649428,-77.283927,64.0,202.0
d806c277,1722894427,38.631659,-77.291365,69.0,16.0
d3c045ec,1722893853,38.626908,-77.293396,55.0,20.0
ce47944e,1722891928,38.674832,-77.277555,49.0,193.0
4699d63c,1722894728,38.625623,-77.287236,0.0,127.0
c85d5855,1722891847,38.653826,-77.286985,28.0,208.0
5598a601,1722893518,38.622611,-77.296285,10.0,201.0
3f263902,1722891989,38.642375,-77.295679,0.0,274.0
3f263902,1722892361,38.655575,-77.27984,60.0,22.0
ad234dbd,1722893560,38.639124,-77.296643,13.0,324.0
9a29c3b8,1722894345,38.624996,-77.286036,0.0,308.0
9a29c3b8,1722894447,38.630141,-77.290974,51.0,332.0
11d883ca,1722895140,38.637221,-77.295504,0.0,18.0
c378ce39,1722893257,38.63518,-77.295625,6.0,147.0
40141106,1722894911,38.62,-77.29,1.0,
c277e906,1722893179,38.634263,-77.284258,0.0,356.0
c277e906,1722894286,38.64,-77.3,0.0,
c277e906,1722893095,38.626983,-77.284506,0.0,28.0
c277e906,1722894799,38.64,-77.3,0.0,
36ca6d4c,1722894554,38.668289,-77.268536,56.0,248.0
9b88f8dd,1722892152,38.671167,-77.25327,42.0,166.0
1e1f4fa7,1722892797,38.64,-77.27,0.0,
1e1f4fa7,1722893130,38.657409,-77.270227,5.0,280.0
6fbe7e68,1722892571,38.670121,-77.256067,26.0,260.0
1f2dbbeb,1722893319,38.627843,-77.291537,47.0,109.0
989b4b48,1722893092,38.624416,-77.279293,0.0,116.0
989b4b48,1722893353,38.643678,-77.265118,39.0,22.0
989b4b48,1722893161,38.627026,-77.276864,54.0,30.0
57cb800d,1722894329,38.670869,-77.250674,69.0,254.0
5c93fa70,1722892557,38.64,-77.3,0.0,
5c93fa70,1722893217,38.64,-77.29,0.0,
5c93fa70,1722893898,38.649797,-77.258882,4.0,230.0
93ac76b1,1722893635,38.635965,-77.295506,0.0,153.0
93ac76b1,1722894394,38.636828,-77.292831,0.0,108.0
93ac76b1,1722892126,38.635914,-77.295515,0.0,246.0
93ac76b1,1722894541,38.632439,-77.282246,13.0,47.0
93ac76b1,1722894034,38.63959,-77.299393,39.0,332.0
93ac76b1,1722894934,38.632355,-77.281436,0.0,47.0
bec990b6,1722893844,38.672375,-77.246101,64.0,249.0
59a2ab6b,1722891895,38.632012,-77.274468,0.0,299.0
55407dd4,1722892405,38.631071,-77.274434,2.0,177.0
c042113b,1722892342,38.650756,-77.295398,0.0,13.0
3bebd104,1722894096,38.650032,-77.294305,6.0,76.0
bb0e8637,1722895073,38.642579,-77.290347,0.0,255.0
129c74d9,1722892233,38.628142,-77.284239,0.0,191.0
129c74d9,1722892308,38.625523,-77.286871,15.0,286.0
dea0f67b,1722892342,38.672725,-77.24525,34.0,248.0
58f0d4fd,1722892970,38.662035,-77.252539,0.0,329.0
9c303e64,1722893615,38.675277,-77.25538,24.0,137.0
a53ba9a9,1722891965,38.659397,-77.284941,31.0,302.0
